cluster,num_of_accidents,at_intersection,total_vehicles,avg_vehicles,average_days_ago,avg_accident_time,kmeans_cluster,agglomerative_cluster
2763,1,0.0,2,2.0,1250,75600,0,1
2764,1,1.0,2,2.0,1237,84300,3,3
2765,1,0.0,2,2.0,1237,4140,4,1
2766,1,1.0,2,2.0,1240,15600,2,2
2767,1,0.0,3,3.0,1242,16260,5,1
2768,1,0.0,2,2.0,1244,19499,4,1
2769,1,0.0,2,2.0,1246,73620,0,1
2770,1,0.0,1,1.0,1245,1080,4,0
2771,1,0.0,2,2.0,1253,10800,4,1
2772,1,0.0,2,2.0,1267,16199,4,1
2773,1,1.0,1,1.0,1261,82320,3,3
2774,1,1.0,2,2.0,1259,71760,3,3
2775,1,0.0,1,1.0,1261,83400,0,0
2776,1,0.0,2,2.0,1268,84661,0,1
2777,1,0.0,3,3.0,1268,7979,5,1
2778,1,0.0,2,2.0,1263,5999,4,1
2779,1,0.0,2,2.0,1265,72120,0,1
2780,1,0.0,2,2.0,1270,16499,4,1
2781,1,0.0,1,1.0,1275,71100,0,0
2782,1,0.0,2,2.0,1282,11759,4,1
2783,1,0.0,2,2.0,1285,720,4,1
2784,1,1.0,1,1.0,1288,64920,3,3
2785,1,1.0,3,3.0,1296,80760,3,3
2786,1,1.0,3,3.0,1322,80700,3,3
2787,1,0.0,2,2.0,1300,20880,4,1
2788,1,0.0,3,3.0,1302,86040,0,1
2789,2,0.0,4,2.0,1316,81361,0,1
2790,1,1.0,3,3.0,1301,419,2,2
2791,1,1.0,2,2.0,1305,75600,3,3
2792,1,0.0,1,1.0,1311,78300,0,0
2793,1,0.0,2,2.0,1307,13500,4,1
2794,1,0.0,2,2.0,1311,85020,0,1
2795,1,1.0,2,2.0,1325,82801,3,3
2796,1,1.0,1,1.0,1316,18839,2,2
2797,1,0.0,2,2.0,1314,83040,0,1
2798,1,1.0,2,2.0,1334,65700,3,3
2799,1,1.0,2,2.0,1321,84000,3,3
2800,3,1.0,10,3.333333333333333,1328,73260,3,3
2801,1,0.0,1,1.0,1327,420,4,0
2802,1,1.0,2,2.0,1327,8159,2,2
2803,1,1.0,2,2.0,1328,9600,2,2
2804,1,1.0,2,2.0,1339,83700,3,3
2805,1,1.0,2,2.0,1345,8400,2,2
2806,1,1.0,3,3.0,1337,73800,3,3
2807,1,0.0,2,2.0,1341,0,4,1
2808,1,0.0,3,3.0,1341,20700,5,1
2809,1,1.0,2,2.0,1338,66540,3,3
2810,1,0.0,3,3.0,1341,15539,5,1
2811,1,1.0,2,2.0,1341,7800,2,2
2812,1,1.0,2,2.0,1338,75300,3,3
2813,1,1.0,2,2.0,1349,5999,2,2
2814,1,0.0,1,1.0,1350,3539,4,0
2815,1,1.0,2,2.0,1355,71880,3,3
2816,1,0.0,1,1.0,1356,79980,0,0
2817,1,0.0,2,2.0,1354,7499,4,1
2818,1,0.0,3,3.0,1356,73800,0,1
2819,1,0.0,2,2.0,1361,17460,4,1
2820,1,0.0,6,6.0,1368,8280,5,1
2821,2,0.0,2,1.0,1343,19559,4,0
2822,8,0.5,15,1.875,1243,75308,3,3
2823,1,0.0,3,3.0,1364,70740,0,1
2824,2,0.5,3,1.5,1260,1079,4,2
2825,1,1.0,2,2.0,1362,80100,3,3
2826,1,0.0,1,1.0,1365,8099,4,0
2827,1,0.0,2,2.0,1361,13500,4,1
2828,1,0.0,3,3.0,1357,16200,5,1
2829,1,1.0,2,2.0,1357,69960,3,3
2830,7,0.5714285714285714,12,1.7142857142857142,1118,66997,3,3
2831,2,1.0,5,2.5,1098,10590,2,2
2832,2,0.0,3,1.5,1141,14549,4,1
2833,1,0.0,1,1.0,1349,9900,4,0
2834,1,1.0,1,1.0,1367,72900,3,3
2835,1,0.0,2,2.0,1351,72300,0,1
2836,1,0.0,1,1.0,1345,15360,4,0
2837,2,0.0,4,2.0,1224,5399,4,1
2838,1,0.0,2,2.0,1332,66900,0,1
2839,1,0.0,2,2.0,1332,84601,0,1
2840,4,0.75,8,2.0,999,19469,2,2
2841,2,0.5,4,2.0,1326,76020,3,3
2842,2,0.5,3,1.5,1190,10680,4,2
2843,1,1.0,2,2.0,1318,73801,3,3
2844,1,1.0,2,2.0,1316,70201,3,3
2845,1,0.0,2,2.0,1360,74881,0,1
2846,1,1.0,2,2.0,1313,72300,3,3
2847,1,0.0,1,1.0,1307,11159,4,0
2848,1,0.0,3,3.0,1309,71400,0,1
2849,1,0.0,0,0.0,1303,79500,0,0
2850,1,1.0,2,2.0,1307,17460,2,2
2851,1,0.0,2,2.0,1313,80340,0,1
2852,1,0.0,1,1.0,1305,17760,4,0
2853,1,1.0,2,2.0,1300,67200,3,3
2854,1,0.0,2,2.0,1299,81000,0,1
2855,1,0.0,2,2.0,1299,83580,0,1
2856,2,0.5,5,2.5,1167,3809,2,2
2857,2,0.5,4,2.0,1022,20850,2,2
2858,1,0.0,3,3.0,1304,19800,5,1
2859,1,0.0,3,3.0,1304,67200,0,1
2860,4,1.0,8,2.0,1207,82927,3,3
2861,3,0.6666666666666666,6,2.0,1221,17099,2,2
2862,1,0.0,1,1.0,1300,16799,4,0
2863,1,0.0,1,1.0,1295,1080,4,0
2864,2,0.5,4,2.0,923,9419,2,2
2865,1,1.0,0,0.0,1283,17580,4,2
2866,1,0.0,2,2.0,1280,77400,0,1
2867,1,1.0,1,1.0,1279,86220,3,3
2868,4,0.5,6,1.5,1158,82893,3,3
2869,1,0.0,0,0.0,1276,7200,4,0
2870,1,0.0,0,0.0,1273,69960,0,0
2871,1,0.0,1,1.0,1263,2400,4,0
2872,1,1.0,2,2.0,1258,60,2,2
2873,3,0.6666666666666666,3,1.0,966,72246,3,3
2874,1,0.0,2,2.0,1257,10499,4,1
2875,1,0.0,1,1.0,1260,84600,0,0
2876,1,0.0,2,2.0,1259,18659,4,1
2877,1,0.0,2,2.0,1251,69540,0,1
2878,1,1.0,2,2.0,1243,76200,3,3
2879,2,0.0,3,1.5,876,80490,0,0
2880,1,1.0,2,2.0,1242,82500,3,3
2881,1,0.0,1,1.0,1240,7859,4,0
2882,1,1.0,2,2.0,1245,3599,2,2
2883,1,1.0,2,2.0,1234,75960,3,3
2884,1,0.0,1,1.0,1233,73200,0,0
2885,1,1.0,3,3.0,1217,11039,2,2
2886,1,1.0,2,2.0,1216,6299,2,2
2887,1,0.0,2,2.0,1209,3299,4,1
2888,1,0.0,1,1.0,1204,65580,0,0
2889,1,0.0,2,2.0,1206,2039,4,1
2890,1,1.0,2,2.0,1201,81300,3,3
2891,1,0.0,2,2.0,1201,66600,0,1
2892,1,1.0,2,2.0,1201,78900,3,3
2893,1,0.0,2,2.0,1199,12420,4,1
2894,3,0.0,4,1.3333333333333333,944,78802,0,0
2895,1,0.0,2,2.0,1196,11699,4,1
2896,1,0.0,1,1.0,1198,6060,4,0
2897,1,1.0,2,2.0,1197,77760,3,3
2898,3,0.0,7,2.333333333333333,1072,65734,0,1
2899,1,1.0,2,2.0,1194,2400,2,2
2900,1,1.0,2,2.0,1193,11699,2,2
2901,4,0.5,8,2.0,950,74850,3,3
2902,1,0.0,5,5.0,1200,72300,5,1
2903,1,0.0,2,2.0,1188,5399,4,1
2904,1,0.0,2,2.0,1185,77400,0,1
2905,1,1.0,2,2.0,1189,20160,2,2
2906,2,1.0,5,2.5,1162,4740,2,2
2907,1,1.0,2,2.0,1177,71160,3,3
2908,1,1.0,2,2.0,1178,14339,2,2
2909,6,1.0,11,1.8333333333333333,980,69609,3,3
2910,1,1.0,2,2.0,1171,13799,2,2
2911,1,0.0,2,2.0,1168,15899,4,1
2912,1,1.0,2,2.0,1169,82200,3,3
2913,1,1.0,2,2.0,1160,84540,3,3
2914,1,0.0,2,2.0,1162,10319,4,1
2915,1,1.0,2,2.0,1161,19800,2,2
2916,3,1.0,6,2.0,956,69188,3,3
2917,1,1.0,3,3.0,1156,82020,3,3
2918,1,0.0,2,2.0,1169,900,4,1
2919,2,0.5,4,2.0,1131,71730,3,3
2920,5,0.2,8,1.6,960,10812,4,1
2921,2,0.5,3,1.5,1056,13650,4,2
2922,3,0.3333333333333333,7,2.333333333333333,1044,69154,0,3
2923,2,0.0,3,1.5,1016,11910,4,1
2924,1,1.0,2,2.0,1146,66120,3,3
2925,1,0.0,1,1.0,1152,74400,0,0
2926,1,0.0,2,2.0,1170,68820,0,1
2927,1,0.0,2,2.0,1146,80700,0,1
2928,1,1.0,1,1.0,1142,20280,2,2
2929,1,0.0,2,2.0,1142,70800,0,1
2930,1,0.0,1,1.0,1151,83220,0,0
2931,3,1.0,5,1.6666666666666667,1045,21482,2,2
2932,1,0.0,2,2.0,1143,84300,0,1
2933,1,0.0,2,2.0,1139,72420,0,1
2934,1,1.0,2,2.0,1140,68400,3,3
2935,1,0.0,2,2.0,1136,81000,0,1
2936,1,1.0,1,1.0,1149,82260,3,3
2937,1,1.0,2,2.0,1134,65280,3,3
2938,1,1.0,2,2.0,1137,85200,3,3
2939,3,1.0,8,2.6666666666666665,1060,14073,2,2
2940,1,0.0,2,2.0,1137,81600,0,1
2941,1,0.0,4,4.0,1125,9300,5,1
2942,1,0.0,2,2.0,1124,78540,0,1
2943,1,1.0,2,2.0,1127,66900,3,3
2944,1,0.0,1,1.0,1133,5579,4,0
2945,1,1.0,2,2.0,1132,7380,2,2
2946,1,1.0,2,2.0,1130,67140,3,3
2947,1,1.0,2,2.0,1128,7200,2,2
2948,1,0.0,3,3.0,1127,68880,5,1
2949,2,1.0,4,2.0,1119,19440,2,2
2950,1,0.0,2,2.0,1121,84601,0,1
2951,1,0.0,2,2.0,1120,600,4,1
2952,2,1.0,4,2.0,1116,869,2,2
2953,1,0.0,2,2.0,1117,13139,4,1
2954,1,1.0,2,2.0,1117,73140,3,3
2955,1,1.0,1,1.0,1114,4500,2,2
2956,1,0.0,2,2.0,1115,19800,4,1
2957,1,0.0,2,2.0,1118,86041,0,1
2958,1,0.0,2,2.0,1120,84601,0,1
2959,1,1.0,2,2.0,1109,16499,2,2
2960,1,1.0,2,2.0,1106,239,2,2
2961,1,0.0,2,2.0,1108,10800,4,1
2962,1,1.0,2,2.0,1218,77400,3,3
2963,1,0.0,0,0.0,1089,75540,0,0
2964,1,1.0,2,2.0,1092,74760,3,3
2965,1,0.0,2,2.0,1086,84840,0,1
2966,1,0.0,3,3.0,1090,84060,0,1
2967,1,0.0,1,1.0,1079,9480,4,0
2968,1,1.0,3,3.0,1078,1800,2,2
2969,1,0.0,2,2.0,1076,71460,0,1
2970,1,0.0,2,2.0,1079,12959,4,1
2971,1,0.0,2,2.0,1073,70380,0,1
2972,1,0.0,2,2.0,1074,74700,0,1
2973,1,0.0,1,1.0,1074,2340,4,0
2974,1,1.0,2,2.0,1072,78001,3,3
2975,1,1.0,3,3.0,1071,3239,2,2
2976,1,1.0,2,2.0,1068,11699,2,2
2977,1,1.0,2,2.0,1066,13320,2,2
2978,1,0.0,2,2.0,1061,16079,4,1
2979,1,0.0,2,2.0,1060,67860,0,1
2980,1,1.0,2,2.0,1059,79381,3,3
2981,1,1.0,2,2.0,1061,6299,2,2
2982,1,0.0,2,2.0,1054,18660,4,1
2983,2,0.5,4,2.0,980,17729,2,2
2984,2,0.0,6,3.0,991,85320,0,1
2985,1,1.0,2,2.0,1038,15180,2,2
2986,1,0.0,2,2.0,1041,14579,4,1
2987,1,1.0,1,1.0,1036,6600,2,2
2988,2,0.5,4,2.0,926,85740,3,3
2989,1,0.0,2,2.0,1058,83160,0,1
2990,1,0.0,2,2.0,1027,21419,4,1
2991,1,0.0,2,2.0,1029,12900,4,1
2992,1,1.0,2,2.0,1040,81000,3,3
2993,2,0.5,4,2.0,881,5880,2,2
2994,2,0.5,3,1.5,1013,77340,3,3
2995,1,0.0,3,3.0,1029,80100,0,1
2996,1,0.0,2,2.0,1016,21419,4,1
2997,1,1.0,2,2.0,1017,8039,2,2
2998,2,0.0,3,1.5,970,79530,0,0
2999,1,0.0,2,2.0,1005,15600,4,1
3000,1,0.0,1,1.0,1005,70201,0,0
3001,1,0.0,1,1.0,1004,65880,0,0
3002,1,1.0,2,2.0,999,70021,3,3
3003,2,0.0,4,2.0,961,12749,4,1
3004,1,0.0,1,1.0,1019,80100,0,0
3005,1,1.0,0,0.0,1006,77881,3,3
3006,1,0.0,1,1.0,995,15899,4,0
3007,1,0.0,2,2.0,994,900,4,1
3008,1,0.0,2,2.0,989,78240,0,1
3009,1,0.0,3,3.0,989,16200,5,1
3010,1,0.0,2,2.0,984,6239,4,1
3011,2,1.0,3,1.5,887,79650,3,3
3012,1,1.0,0,0.0,974,70201,3,3
3013,2,0.5,4,2.0,958,2009,2,2
3014,1,1.0,2,2.0,971,19859,2,2
3015,1,0.0,11,11.0,968,3599,5,1
3016,2,0.5,2,1.0,835,4049,4,2
3017,1,1.0,2,2.0,961,16199,2,2
3018,1,1.0,2,2.0,960,2879,2,2
3019,1,0.0,1,1.0,946,16620,4,6
3020,1,0.0,3,3.0,957,8579,5,1
3021,2,1.0,4,2.0,932,81990,3,3
3022,1,0.0,2,2.0,955,66300,0,1
3023,1,1.0,0,0.0,950,72000,3,3
3024,1,0.0,3,3.0,941,71400,5,1
3025,1,1.0,2,2.0,941,0,2,2
3026,1,0.0,4,4.0,952,3840,5,1
3027,1,0.0,1,1.0,954,84181,0,0
3028,2,0.0,1,0.5,903,14640,4,6
3029,1,0.0,1,1.0,935,80880,0,0
3030,1,0.0,2,2.0,935,79260,0,1
3031,1,0.0,2,2.0,931,79560,0,1
3032,2,0.5,3,1.5,885,20220,4,2
3033,1,0.0,0,0.0,929,78180,0,0
3034,2,0.0,3,1.5,910,19410,4,1
3035,1,0.0,0,0.0,911,4799,4,0
3036,1,1.0,2,2.0,913,19800,2,2
3037,1,1.0,2,2.0,905,240,2,2
3038,1,0.0,2,2.0,905,16859,4,1
3039,1,1.0,1,1.0,906,3300,2,2
3040,1,1.0,2,2.0,906,18000,2,2
3041,2,1.0,4,2.0,825,20100,2,2
3042,1,1.0,2,2.0,901,60,2,2
3043,1,0.0,1,1.0,902,6960,4,6
3044,1,0.0,3,3.0,898,960,5,1
3045,1,0.0,4,4.0,908,21360,5,1
3046,1,0.0,2,2.0,892,6239,4,1
3047,1,1.0,1,1.0,892,15660,2,2
3048,1,0.0,2,2.0,895,5999,4,1
3049,1,1.0,2,2.0,905,20099,2,2
3050,1,0.0,2,2.0,907,8579,4,1
3051,1,0.0,2,2.0,879,14039,4,1
3052,1,0.0,0,0.0,884,72840,0,0
3053,1,0.0,0,0.0,884,82080,0,0
3054,1,0.0,0,0.0,888,4320,4,0
3055,1,0.0,1,1.0,863,19679,4,6
3056,1,0.0,2,2.0,865,79801,0,1
3057,1,1.0,2,2.0,861,13500,2,2
3058,1,1.0,1,1.0,869,4440,2,2
3059,1,1.0,2,2.0,857,3959,2,2
3060,1,0.0,1,1.0,854,7079,4,6
3061,1,0.0,2,2.0,847,4019,4,1
3062,1,1.0,2,2.0,884,10560,2,2
3063,1,0.0,1,1.0,846,82921,0,0
3064,1,0.0,2,2.0,847,74700,0,1
3065,1,0.0,2,2.0,848,119,4,1
3066,1,0.0,2,2.0,839,299,4,1
3067,1,0.0,2,2.0,843,19079,4,1
3068,1,0.0,2,2.0,858,16800,4,1
3069,1,0.0,2,2.0,837,70260,0,1
3070,1,0.0,2,2.0,830,6960,4,1
3071,1,0.0,2,2.0,831,16440,4,1
3072,1,0.0,1,1.0,830,68400,0,0
3073,1,0.0,2,2.0,824,18000,4,1
3074,1,0.0,2,2.0,822,4500,4,1
3075,1,1.0,1,1.0,822,13199,2,2
3076,1,0.0,2,2.0,826,6300,4,1
3077,1,0.0,2,2.0,819,76860,0,1
3078,1,1.0,0,0.0,835,67860,3,3
3079,1,1.0,2,2.0,810,16499,2,2
3080,1,0.0,2,2.0,806,68040,0,1
3081,1,1.0,2,2.0,806,20819,2,2
3082,1,0.0,2,2.0,805,84661,0,1
3083,1,1.0,2,2.0,790,19439,2,2
3084,1,0.0,1,1.0,792,82500,0,0
3085,1,1.0,2,2.0,794,79501,3,3
3086,1,0.0,5,5.0,791,4140,5,1
3087,1,1.0,2,2.0,802,82500,3,3
3088,1,1.0,2,2.0,800,65580,3,3
3089,1,1.0,2,2.0,802,21180,2,2
3090,1,0.0,0,0.0,809,74281,0,0
3091,2,0.5,5,2.5,641,82740,3,3
3092,1,0.0,2,2.0,780,69300,0,1
3093,1,1.0,2,2.0,774,959,2,2
3094,1,0.0,2,2.0,771,5999,4,1
3095,1,0.0,1,1.0,767,73080,0,0
3096,1,0.0,2,2.0,762,19380,4,1
3097,1,1.0,1,1.0,760,17940,2,2
3098,1,0.0,2,2.0,762,13559,4,1
3099,1,0.0,2,2.0,752,9600,4,1
3100,1,0.0,2,2.0,827,66600,0,1
3101,1,0.0,1,1.0,747,78300,0,0
3102,1,0.0,2,2.0,835,80280,0,1
3103,1,0.0,2,2.0,745,76980,0,1
3104,1,0.0,3,3.0,751,20460,5,1
3105,1,1.0,2,2.0,762,85321,3,3
3106,1,1.0,2,2.0,729,72000,3,3
3107,1,1.0,0,0.0,722,82920,3,3
3108,1,1.0,0,0.0,730,9359,2,2
3109,1,0.0,2,2.0,846,14040,4,1
3110,1,1.0,4,4.0,744,85800,3,3
3111,1,0.0,2,2.0,700,79440,0,0
3112,1,1.0,1,1.0,704,18600,2,2
3113,1,0.0,2,2.0,694,81061,0,0
3114,1,0.0,2,2.0,689,10499,4,1
3115,1,0.0,2,2.0,698,13500,4,1
3116,1,1.0,2,2.0,680,16199,2,2
3117,1,0.0,2,2.0,678,20700,4,1
3118,1,1.0,2,2.0,678,11699,2,2
3119,1,1.0,2,2.0,677,19620,2,2
3120,1,0.0,2,2.0,671,120,4,1
3121,1,1.0,2,2.0,657,2999,2,2
3122,1,0.0,2,2.0,649,120,4,1
3123,1,0.0,3,3.0,720,75600,5,1
3124,1,1.0,2,2.0,640,20700,2,2
3125,1,1.0,2,2.0,620,19859,2,2
3126,1,0.0,2,2.0,612,18899,5,1
3127,1,0.0,1,1.0,610,7559,4,6
3128,1,0.0,1,1.0,643,10020,4,6
3129,1,1.0,2,2.0,603,17760,2,2
3130,1,0.0,3,3.0,608,71460,5,1
3131,1,1.0,2,2.0,582,13680,2,2
3132,1,1.0,2,2.0,577,70080,3,3
3133,1,1.0,2,2.0,580,66060,3,3
3134,1,1.0,1,1.0,609,76740,3,3
3135,1,0.0,2,2.0,585,11399,5,6
3136,1,1.0,4,4.0,575,9000,5,2
3137,1,1.0,1,1.0,604,81060,3,3
3138,1,1.0,1,1.0,599,84780,3,3
3139,1,0.0,2,2.0,555,2580,5,6
3140,1,1.0,2,2.0,545,2700,2,2
3141,1,0.0,1,1.0,531,12900,4,6
3142,1,0.0,1,1.0,524,71641,0,0
3143,1,1.0,2,2.0,537,1620,2,2
3144,1,1.0,2,2.0,540,82741,3,3
3145,1,0.0,2,2.0,518,5399,5,6
3146,1,0.0,2,2.0,497,12900,5,6
3147,1,0.0,2,2.0,487,18420,5,6
3148,1,0.0,2,2.0,480,18719,5,6
3149,1,1.0,1,1.0,503,4500,2,2
3150,1,0.0,2,2.0,478,80460,0,0
3151,1,0.0,1,1.0,514,2160,4,6
3152,1,1.0,1,1.0,522,8159,2,2
3153,1,1.0,2,2.0,544,2400,2,2
3154,1,1.0,1,1.0,551,2339,2,2
3155,3,0.0,5,1.6666666666666667,909,86229,0,0
3156,1,0.0,1,1.0,557,71400,0,0
3157,1,0.0,1,1.0,557,10199,4,6
3158,1,0.0,2,2.0,559,4200,5,6
3159,1,1.0,3,3.0,565,81780,3,3
3160,1,1.0,2,2.0,565,73740,3,3
3161,1,1.0,1,1.0,572,82800,3,3
3162,1,1.0,1,1.0,605,85380,3,3
3163,1,1.0,2,2.0,577,68580,3,3
3164,1,0.0,2,2.0,605,7200,5,6
3165,1,0.0,1,1.0,615,74760,0,0
3166,1,0.0,2,2.0,615,65580,0,0
3167,1,0.0,2,2.0,622,17699,5,1
3168,3,1.0,6,2.0,742,8609,2,2
3169,1,0.0,2,2.0,639,72900,0,0
3170,1,0.0,2,2.0,683,18600,4,1
3171,2,0.5,4,2.0,888,77400,3,3
3172,1,0.0,2,2.0,658,70800,0,0
3173,1,1.0,2,2.0,654,8400,2,2
3174,1,0.0,2,2.0,755,79740,0,1
3175,1,0.0,2,2.0,659,5400,4,1
3176,1,1.0,2,2.0,661,74040,3,3
3177,1,0.0,2,2.0,676,19260,4,1
3178,1,0.0,2,2.0,676,14399,4,1
3179,1,1.0,2,2.0,688,80700,3,3
3180,1,0.0,2,2.0,704,20399,4,1
3181,1,1.0,1,1.0,698,73260,3,3
3182,1,1.0,2,2.0,720,900,2,2
3183,1,1.0,1,1.0,705,2880,2,2
3184,1,0.0,1,1.0,709,83100,0,0
3185,1,0.0,2,2.0,715,66600,0,0
3186,1,0.0,2,2.0,712,68700,0,0
3187,2,0.5,4,2.0,1015,66840,3,3
3188,1,0.0,1,1.0,727,900,4,6
3189,2,0.5,3,1.5,772,80250,3,3
3190,1,1.0,2,2.0,730,10499,2,2
3191,1,0.0,0,0.0,762,7800,4,0
3192,1,1.0,3,3.0,840,4799,2,2
3193,1,1.0,3,3.0,725,7200,2,2
3194,1,0.0,2,2.0,730,66060,0,0
3195,1,1.0,2,2.0,729,67681,3,3
3196,1,1.0,2,2.0,730,3299,2,2
3197,1,1.0,2,2.0,735,8700,2,2
3198,2,0.0,2,1.0,1050,5280,4,0
3199,3,1.0,5,1.6666666666666667,1113,1233,2,2
3200,1,1.0,2,2.0,737,3899,2,2
3201,1,0.0,2,2.0,740,60,4,1
3202,1,0.0,2,2.0,745,6479,4,1
3203,4,0.5,9,2.25,974,2744,2,2
3204,2,0.0,2,1.0,770,79710,0,0
3205,1,0.0,2,2.0,756,1079,4,1
3206,1,0.0,1,1.0,1122,20700,4,0
3207,2,1.0,3,1.5,765,14850,2,2
3208,5,0.8,9,1.8,1110,4186,2,2
3209,1,0.0,2,2.0,759,85500,0,1
3210,1,0.0,2,2.0,759,74160,0,1
3211,1,0.0,2,2.0,756,2040,4,1
3212,1,0.0,2,2.0,761,68400,0,1
3213,1,0.0,2,2.0,761,74040,0,1
3214,1,1.0,2,2.0,762,7200,2,2
3215,1,0.0,2,2.0,765,18299,4,1
3216,1,1.0,2,2.0,769,599,2,2
3217,1,0.0,3,3.0,770,11700,5,1
3218,1,0.0,1,1.0,771,5700,4,6
3219,1,1.0,2,2.0,770,68640,3,3
3220,1,1.0,2,2.0,772,21059,2,2
3221,1,0.0,2,2.0,771,73740,0,1
3222,5,0.6,9,1.8,986,3139,2,2
3223,1,0.0,1,1.0,770,9540,4,6
3224,2,1.0,4,2.0,782,5280,2,2
3225,1,0.0,1,1.0,782,80700,0,0
3226,2,0.5,4,2.0,800,2460,2,2
3227,1,1.0,3,3.0,779,80100,3,3
3228,1,0.0,2,2.0,779,2400,4,1
3229,1,1.0,2,2.0,780,76920,3,3
3230,1,0.0,3,3.0,808,16319,5,1
3231,1,1.0,2,2.0,781,1800,2,2
3232,1,0.0,2,2.0,783,81900,0,1
3233,1,1.0,2,2.0,805,64860,3,3
3234,4,1.0,8,2.0,926,5422,2,2
3235,1,0.0,2,2.0,799,81900,0,1
3236,1,1.0,2,2.0,798,13500,2,2
3237,1,1.0,2,2.0,797,78600,3,3
3238,2,1.0,4,2.0,909,3299,2,2
3239,1,1.0,1,1.0,803,11039,2,2
3240,1,1.0,2,2.0,804,74701,3,3
3241,3,1.0,7,2.333333333333333,1110,14644,2,2
3242,1,0.0,2,2.0,827,69601,0,1
3243,1,1.0,2,2.0,815,9419,2,2
3244,3,1.0,6,2.0,1012,1611,2,2
3245,1,0.0,3,3.0,810,80341,5,1
3246,1,1.0,2,2.0,813,86340,3,3
3247,1,0.0,2,2.0,821,21600,4,1
3248,2,1.0,4,2.0,816,83670,3,3
3249,4,0.5,8,2.0,1039,84657,3,3
3250,1,0.0,2,2.0,820,85980,0,1
3251,1,1.0,2,2.0,819,15600,2,2
3252,2,1.0,4,2.0,851,1649,2,2
3253,1,0.0,2,2.0,824,3899,4,1
3254,2,1.0,4,2.0,831,8070,2,2
3255,1,0.0,2,2.0,834,81000,0,1
3256,1,0.0,1,1.0,878,8340,4,6
3257,1,1.0,1,1.0,834,84240,3,3
3258,2,0.5,4,2.0,990,3419,2,2
3259,1,1.0,2,2.0,838,73680,3,3
3260,1,1.0,1,1.0,846,77340,3,3
3261,1,0.0,1,1.0,839,72361,0,0
3262,1,1.0,2,2.0,847,16799,2,2
3263,1,0.0,1,1.0,844,67020,0,0
3264,1,0.0,2,2.0,858,81360,0,1
3265,3,0.6666666666666666,6,2.0,1096,17830,2,2
3266,1,1.0,1,1.0,861,10020,2,2
3267,1,0.0,2,2.0,863,66780,0,1
3268,1,1.0,1,1.0,865,4560,2,2
3269,1,0.0,4,4.0,875,600,5,1
3270,1,1.0,2,2.0,869,64860,3,3
3271,1,1.0,2,2.0,868,20999,2,2
3272,2,1.0,4,2.0,1066,2069,2,2
3273,2,1.0,4,2.0,1035,70350,3,3
3274,1,0.0,2,2.0,886,17699,4,1
3275,1,0.0,2,2.0,887,72000,0,1
3276,4,0.75,9,2.25,1131,69899,3,3
3277,1,0.0,2,2.0,893,14579,4,1
3278,2,1.0,3,1.5,1042,4500,2,2
3279,1,1.0,2,2.0,886,66600,3,3
3280,1,0.0,2,2.0,886,239,4,1
3281,1,0.0,1,1.0,888,69600,0,0
3282,2,1.0,22,11.0,944,6599,5,1
3283,1,1.0,2,2.0,894,68400,3,3
3284,1,0.0,2,2.0,894,899,4,1
3285,1,0.0,2,2.0,901,12540,4,1
3286,1,0.0,2,2.0,898,13740,4,1
3287,1,1.0,2,2.0,905,84780,3,3
3288,1,1.0,2,2.0,903,1620,2,2
3289,1,0.0,2,2.0,915,12599,4,1
3290,1,0.0,2,2.0,915,12900,4,1
3291,1,0.0,2,2.0,915,71520,0,1
3292,2,1.0,4,2.0,939,6299,2,2
3293,1,0.0,1,1.0,918,67440,0,0
3294,1,1.0,1,1.0,925,3119,2,2
3295,2,0.0,3,1.5,958,82020,0,0
3296,1,1.0,2,2.0,924,83280,3,3
3297,2,1.0,1,0.5,1029,3029,2,2
3298,1,1.0,1,1.0,926,2700,2,2
3299,1,1.0,2,2.0,932,18960,2,2
3300,5,1.0,10,2.0,1116,688,2,2
3301,1,1.0,2,2.0,945,6179,2,2
3302,1,1.0,1,1.0,944,81480,3,3
3303,1,0.0,2,2.0,949,10799,4,1
3304,1,0.0,3,3.0,952,2400,5,1
3305,1,0.0,2,2.0,951,15000,4,1
3306,1,0.0,2,2.0,1114,5999,4,1
3307,1,0.0,3,3.0,966,3900,5,1
3308,1,0.0,1,1.0,958,9300,4,0
3309,1,0.0,1,1.0,963,82200,0,0
3310,1,0.0,2,2.0,976,2280,4,1
3311,2,1.0,2,1.0,1049,2099,2,2
3312,1,0.0,2,2.0,974,18899,4,1
3313,2,0.0,4,2.0,1087,78330,0,1
3314,2,1.0,2,1.0,1096,1800,2,2
3315,1,1.0,3,3.0,993,69600,3,3
3316,3,0.6666666666666666,6,2.0,1120,5281,2,2
3317,1,1.0,1,1.0,993,78061,3,3
3318,2,1.0,4,2.0,1051,85320,3,3
3319,1,0.0,2,2.0,1000,6179,4,1
3320,1,1.0,2,2.0,1003,13979,2,2
3321,1,0.0,1,1.0,1003,79920,0,0
3322,1,0.0,2,2.0,1002,84600,0,1
3323,1,0.0,2,2.0,998,73020,0,1
3324,1,0.0,2,2.0,1005,82800,0,1
3325,1,1.0,4,4.0,1028,6239,2,2
3326,2,0.5,3,1.5,1078,14999,4,2
3327,3,0.6666666666666666,5,1.6666666666666667,1090,4113,2,2
3328,1,1.0,2,2.0,1012,16200,2,2
3329,1,0.0,2,2.0,1016,21300,4,1
